Transaction ID,Barber ID,Customer ID,Barbing Price,Transaction Date,Transaction Time,Hair Style,Customer Rating,Service Type
5018,1,69717,1000,10/8/2023,20:45,Afro,5,haircut
5018,1,89882,500,9/8/2023,18:45,Afro,5, shave
5018,1,8352,1000,10/20/2023,21:45,Afro,5,haircut
5018,1,23874,1000,10/18/2023,15:00,Afro,5,haircut
5018,1,35397,1000,9/8/2023,16:45,Afro,5,haircut
5018,1,47774,1000,11/27/2023,13:00,Afro,5,haircut
5018,1,51832,500,12/23/2023,14:30,Afro,5, shave
5018,1,78960,1000,5/24/2023,10:15,Afro,5,haircut
5018,1,63344,1000,12/16/2023,18:00,Afro,5,haircut
5018,1,3024,1000,3/1/2023,18:30,Afro,5,haircut
5018,1,17314,1000,10/18/2023,15:30,Afro,5,haircut
5018,1,61204,1000,12/31/2023,19:15,Afro,5,haircut
5018,1,11463,1000,6/10/2023,12:45,Afro,5,haircut
5018,1,74976,500,11/10/2023,16:45,Afro,5, shave
5018,1,37590,1000,4/23/2023,15:30,Afro,5,haircut
5018,1,85491,2000,1/3/2023,18:00,Afro,5,haircut
5018,1,31322,1000,12/2/2023,15:30,Afro,5,haircut
5018,1,84338,1000,5/22/2023,16:00,Afro,5,haircut
5018,1,68729,1000,3/12/2023,17:30,Afro,5,haircut
5018,1,78502,1000,4/17/2023,17:30,Afro,5,haircut
5018,1,318,1000,9/15/2023,12:00,Afro,5,haircut
5018,1,72732,1000,12/26/2023,18:30,Afro,5,haircut
5018,1,39432,1000,8/28/2023,17:15,Afro,5,haircut
5018,1,80857,500,6/19/2023,20:00,Afro,5, shave
5018,1,19144,1000,5/7/2023,14:45,Afro,5,haircut
5018,1,19343,2000,8/12/2023,11:15,Afro,5,haircut
5018,1,91771,1000,9/4/2023,13:15,Afro,5,haircut
5018,1,36372,2000,10/30/2023,20:45,Afro,5,haircut
5018,1,36620,1000,11/15/2023,20:30,Afro,5,haircut
5018,1,70469,1000,6/1/2023,14:45,Afro,5,haircut
5018,1,66270,1000,11/4/2023,12:00,Afro,5,haircut
5018,1,61419,500,2/25/2023,15:30,Afro,5, shave
5018,1,71729,2000,6/26/2023,14:00,Afro,5,haircut
5018,1,92978,1000,7/2/2023,19:45,Afro,5,haircut
5018,1,18288,1000,8/11/2023,9:45,Afro,5,haircut
5018,1,51308,1000,6/25/2023,14:00,Afro,5,haircut
5018,1,38828,1000,1/29/2023,11:45,Afro,5,haircut
5018,1,19238,1000,12/4/2023,19:15,Afro,5,haircut
5018,1,32173,1000,5/13/2023,14:00,Afro,5,haircut
5018,1,20341,500,8/12/2023,17:30,Afro,5, shave
5018,1,30738,1000,6/20/2023,16:15,Afro,5,haircut
5018,1,13477,500,5/26/2023,8:45,Afro,5, shave
5018,1,99188,1000,10/25/2023,17:00,Afro,5,haircut
5018,1,23629,1000,7/19/2023,19:30,Afro,5,haircut
5018,1,16859,1000,9/28/2023,10:15,Afro,5,haircut
5018,1,57444,1000,1/10/2023,13:00,Afro,5,haircut
5018,1,56986,500,3/7/2023,19:15,Afro,5, shave
5018,1,62686,1000,7/15/2023,13:45,Afro,5,haircut
5018,1,12100,1000,2/7/2023,20:30,Afro,5,haircut
5018,1,78088,1000,12/7/2023,19:30,Afro,5,haircut
5018,1,79969,2000,9/4/2023,17:00,Afro,5,haircut
5018,1,94042,1000,7/5/2023,19:30,Afro,5,haircut
5018,1,52708,1000,4/8/2023,8:45,Afro,5,haircut
5018,1,41842,500,12/8/2023,16:30,Afro,5, shave
5018,1,67449,1000,6/25/2023,8:15,Afro,5,haircut
5018,1,71107,1000,5/29/2023,9:15,Afro,5,haircut
5018,1,12239,1000,6/29/2023,16:30,Afro,5,haircut
5018,1,21105,1000,5/29/2023,15:45,Afro,5,haircut
5018,1,95316,1000,4/24/2023,19:45,Afro,5,haircut
5018,1,32748,1000,4/18/2023,9:45,Afro,5,haircut
5018,1,97027,1000,9/20/2023,10:15,Afro,5,haircut
5018,1,48785,2000,3/26/2023,18:45,Afro,5,haircut
5018,1,66081,1000,1/1/2023,20:45,Afro,5,haircut
5018,1,67350,500,12/5/2023,17:15,Afro,5, shave
5018,1,19209,1000,12/24/2023,14:15,Afro,5,haircut
5018,1,81792,500,8/25/2023,20:30,Afro,5, shave
5018,1,86502,1000,5/17/2023,19:15,Afro,5,haircut
5018,1,40610,2000,10/17/2023,14:15,Afro,5,haircut
5018,1,29899,1000,7/23/2023,11:00,Afro,5,haircut
5018,1,55479,1000,9/20/2023,18:45,Afro,5,haircut
5018,1,83054,500,10/28/2023,20:45,Afro,5, shave
5018,1,55598,1000,3/13/2023,18:30,Afro,5,haircut
5018,1,62873,2000,5/17/2023,13:45,Afro,5,haircut
5018,1,95686,1000,7/25/2023,18:15,Afro,5,haircut
5018,1,71996,1000,10/20/2023,18:30,Afro,5,haircut
5018,1,15917,1000,1/22/2023,9:15,Afro,5,haircut
5018,1,53885,1000,2/2/2023,19:45,Afro,5,haircut
5018,1,20179,500,8/18/2023,16:15,Afro,5, shave
5018,1,18318,1000,9/14/2023,9:15,Afro,5,haircut
5018,1,44850,1000,8/29/2023,20:15,Afro,5,haircut
5018,1,4011,1000,1/27/2023,18:30,Afro,5,haircut
5018,1,26455,1000,9/12/2023,21:45,Afro,5,haircut
5018,1,63648,2000,3/11/2023,20:00,Afro,5,haircut
5018,1,72876,1000,10/21/2023,14:15,Afro,5,haircut
5018,1,16478,1000,3/17/2023,20:45,Afro,5,haircut
5018,1,55494,2000,4/26/2023,10:45,Afro,5,haircut
5018,1,38744,1000,1/23/2023,16:45,Afro,5,haircut
5018,1,98000,500,3/25/2023,15:00,Afro,5, shave
5018,1,48852,1000,7/23/2023,17:45,Afro,5,haircut
5018,1,98620,500,5/15/2023,20:45,Afro,5, shave
5018,1,82419,1000,6/5/2023,20:30,Afro,5,haircut
5018,1,48277,1000,11/22/2023,9:45,Afro,5,haircut
5018,1,51562,1000,10/16/2023,18:00,Afro,5,haircut
5018,1,89997,1000,6/4/2023,20:30,Afro,5,haircut
5018,1,15911,500,9/26/2023,16:45,Afro,5, shave
5018,1,39107,1000,11/28/2023,20:30,Afro,5,haircut
5018,1,8846,1000,5/29/2023,13:00,Afro,5,haircut
5018,1,54388,1000,1/9/2023,15:45,Afro,5,haircut
5018,1,16202,1000,4/6/2023,17:30,Afro,5,haircut
5018,1,80951,2000,7/10/2023,13:45,Afro,5,haircut
5018,1,95496,2000,8/9/2023,15:30,Afro,5,haircut
5018,1,10610,500,12/6/2023,19:15,Afro,5, shave
5018,1,44863,1000,10/31/2023,9:30,Afro,5,haircut
5018,1,37801,1000,9/9/2023,20:45,Afro,5,haircut
5018,1,5628,1000,8/31/2023,18:30,Afro,5,haircut
5018,1,47159,2000,8/22/2023,18:30,Afro,5,haircut
5018,1,10345,1000,12/30/2023,18:45,Afro,5,haircut
5018,1,69481,2000,5/31/2023,12:00,Afro,5,haircut
5018,1,86912,1000,12/3/2023,20:15,Afro,5,haircut
5018,1,88212,1000,5/19/2023,17:45,Afro,5,haircut
5018,1,20926,2000,10/20/2023,19:45,Afro,5,haircut
5018,1,21873,500,3/2/2023,8:15,Afro,5, shave
5018,1,49757,2000,10/27/2023,14:45,Afro,5,haircut
5018,1,74639,500,8/11/2023,19:00,Afro,5, shave
5018,1,1410,1000,9/7/2023,20:15,Afro,5,haircut
5018,1,40637,1000,2/7/2023,15:15,Afro,2,haircut
5018,1,10841,1000,7/10/2023,17:45,Afro,2,haircut
5018,1,71293,1000,7/6/2023,18:15,Afro,2,haircut
5018,1,90799,500,11/28/2023,16:30,Afro,2, shave
5018,1,49521,1000,3/1/2023,20:15,Afro,2,haircut
5018,1,94462,1000,9/17/2023,16:30,Afro,2,haircut
5018,1,63958,1000,10/14/2023,18:15,Afro,2,haircut
5018,1,59492,1000,1/12/2023,20:45,Afro,2,haircut
5018,1,4729,1000,7/27/2023,8:30,Afro,2,haircut
5018,1,46760,1000,1/22/2023,17:15,Afro,2,haircut
5018,1,29627,500,12/19/2023,17:00,Afro,2, shave
5018,1,66081,1000,8/7/2023,18:30,Afro,2,haircut
5018,1,2530,1000,5/19/2023,11:45,Afro,2,haircut
5018,1,30691,1000,9/15/2023,17:00,Afro,2,haircut
5018,1,24096,2000,4/6/2023,21:45,Afro,2,haircut
5018,1,78567,1000,2/16/2023,12:00,Afro,2,haircut
5018,1,60630,1000,1/24/2023,20:45,Afro,2,haircut
5018,1,50498,1000,9/18/2023,17:45,Afro,2,haircut
5018,1,71847,1000,5/16/2023,17:30,Afro,2,haircut
5018,1,19594,1000,6/5/2023,17:00,Afro,2,haircut
5018,1,43730,500,9/18/2023,14:30,Afro,2, shave
5018,1,39114,2000,9/2/2023,8:15,Afro,2,haircut
5018,1,80306,500,1/11/2023,15:30,Afro,2, shave
5018,1,17755,1000,6/7/2023,15:15,Afro,2,haircut
5018,1,82723,1000,1/7/2023,19:15,Afro,2,haircut
5018,1,13930,1000,4/4/2023,14:15,Afro,2,haircut
5018,1,82116,1000,11/10/2023,20:15,Afro,2,haircut
5018,1,22197,500,2/26/2023,16:15,Afro,2, shave
5018,1,8362,2000,2/27/2023,20:45,Afro,2,haircut
5018,1,49764,1000,1/8/2023,19:15,Afro,2,haircut
5018,1,91486,1000,12/24/2023,17:15,Afro,2,haircut
5018,1,47899,1000,1/15/2023,18:15,Afro,2,haircut
5018,1,89044,1000,4/19/2023,19:30,Afro,2,haircut
5018,1,53514,1000,1/31/2023,15:45,Afro,2,haircut
5018,1,48128,500,2/21/2023,12:45,Afro,2, shave
5018,1,70977,1000,4/7/2023,13:45,Afro,2,haircut
5018,1,78943,2000,4/11/2023,12:45,Afro,2,haircut
5018,1,8946,1000,6/15/2023,12:45,Afro,2,haircut
5018,1,73438,1000,10/24/2023,8:00,Afro,2,haircut
5018,1,32348,2000,12/30/2023,18:45,Afro,2,haircut
5018,1,41325,1000,2/5/2023,20:00,Afro,2,haircut
5018,1,75326,1000,7/1/2023,19:45,Afro,2,haircut
5018,1,889,1000,5/28/2023,17:00,Afro,2,haircut
5018,1,33220,1000,7/20/2023,14:00,Afro,2,haircut
5018,1,24432,500,9/28/2023,19:15,Afro,2, shave
5018,1,57352,1000,5/13/2023,16:00,Afro,2,haircut
5018,1,17858,500,4/24/2023,9:45,Afro,2, shave
5018,1,6974,1000,2/9/2023,19:45,Afro,2,haircut
5018,1,16176,1000,7/11/2023,14:15,Afro,2,haircut
5018,1,64074,1000,5/21/2023,16:30,Afro,2,haircut
5018,1,71830,1000,6/18/2023,20:15,Afro,2,haircut
5018,1,67724,500,3/17/2023,20:00,Afro,2, shave
5018,1,94915,1000,2/17/2023,18:30,Afro,2,haircut
5018,1,21937,1000,1/28/2023,18:30,Afro,2,haircut
5018,1,80266,1000,11/18/2023,18:00,Afro,2,haircut
5018,1,1655,2000,8/7/2023,12:00,Afro,2,haircut
5018,1,44479,2000,8/22/2023,12:30,Afro,2,haircut
5018,1,41532,1000,6/12/2023,15:45,Afro,2,haircut
5018,1,61662,500,5/4/2023,17:45,Afro,2, shave
5018,1,65976,1000,9/1/2023,14:00,Afro,2,haircut
5018,1,50244,2000,10/7/2023,10:30,Afro,2,haircut
5018,1,19601,1000,6/22/2023,17:15,Afro,2,haircut
5018,1,71375,1000,2/15/2023,13:15,Afro,2,haircut
5018,1,93334,1000,11/29/2023,13:00,Afro,2,haircut
5018,1,9531,1000,1/3/2023,21:45,Afro,2,haircut
5018,1,7984,1000,12/29/2023,19:00,Afro,2,haircut
5018,1,40652,1000,1/19/2023,12:00,Afro,2,haircut
5018,1,39946,1000,11/18/2023,14:00,Afro,2,haircut
5018,1,53838,500,11/8/2023,13:15,Afro,2, shave
5018,1,82232,1000,2/14/2023,14:15,Afro,2,haircut
5018,1,25271,1000,5/14/2023,18:30,Afro,2,haircut
5018,1,64782,1000,10/19/2023,19:15,Afro,2,haircut
5018,1,5958,1000,10/16/2023,16:45,Afro,2,haircut
5018,1,19959,1000,2/24/2023,20:30,Afro,2,haircut
5018,1,60751,1000,7/21/2023,14:45,Afro,2,haircut
5018,1,8658,1000,3/10/2023,11:45,Afro,2,haircut
5018,1,36764,500,4/15/2023,13:15,Afro,2, shave
5018,1,97845,2000,6/3/2023,20:45,Afro,2,haircut
5018,1,87370,1000,7/21/2023,19:30,Afro,2,haircut
5018,1,39697,1000,2/16/2023,14:15,Afro,2,haircut
5018,1,99978,1000,7/26/2023,16:45,Afro,2,haircut
5018,1,23567,1000,5/23/2023,17:45,Afro,2,haircut
5018,1,34190,2000,2/1/2023,14:00,Afro,2,haircut
5018,1,71883,2000,4/1/2023,17:45,Afro,2,haircut
5018,1,42853,500,11/1/2023,17:00,Afro,2, shave
5018,1,56474,1000,3/20/2023,18:30,Afro,2,haircut
5018,1,29434,500,5/6/2023,18:00,Afro,2, shave
5018,1,85439,1000,4/29/2023,11:30,Afro,2,haircut
5018,1,39298,1000,2/25/2023,18:30,Afro,2,haircut
5018,1,6895,1000,7/31/2023,17:30,Afro,2,haircut
5018,1,8111,1000,7/26/2023,16:45,Afro,2,haircut
5018,1,52108,500,12/22/2023,17:30,Afro,2, shave
5018,1,28672,1000,12/31/2023,20:30,Afro,2,haircut
5018,1,14342,1000,3/15/2023,12:00,Afro,2,haircut
5018,1,48734,2000,7/18/2023,19:30,Afro,2,haircut
5018,1,18045,1000,7/11/2023,13:00,Afro,2,haircut
5018,1,72802,1000,6/5/2023,17:15,Afro,2,haircut
5018,1,92893,1000,8/13/2023,11:15,Afro,2,haircut
5018,1,44290,500,5/17/2023,19:00,Afro,2, shave
5018,1,26652,1000,3/21/2023,19:30,Afro,2,haircut
5018,1,34428,1000,5/14/2023,13:00,Afro,2,haircut
5018,1,59547,1000,7/8/2023,19:15,Afro,2,haircut
5018,1,1581,1000,5/3/2023,20:30,Afro,2,haircut
5018,1,48451,1000,6/27/2023,13:15,Afro,2,haircut
5018,1,26703,1000,1/25/2023,18:00,Afro,2,haircut
5018,1,75320,1000,5/8/2023,18:30,Afro,2,haircut
5018,1,42520,2000,3/25/2023,15:00,Afro,2,haircut
5018,1,95693,2000,9/27/2023,14:45,Dreadlocks,2,haircut
5018,1,76330,500,8/12/2023,19:15,Fade,2, shave
5018,1,73325,2000,7/23/2023,11:15,Dreadlocks,2,haircut
5018,1,83680,500,1/30/2023,13:15,Low Cut,2, shave
5018,1,56343,1000,10/14/2023,20:15,Crew Cut,2,haircut
5018,1,91382,2000,7/20/2023,15:00,Twists,2,haircut
5018,1,44636,2000,7/13/2023,17:45,Dreadlocks,2,haircut
5018,1,42205,1000,9/22/2023,17:30,Fade,2,haircut
5018,1,20637,500,5/26/2023,19:45,Low Cut,2, shave
5018,1,77802,1000,3/15/2023,18:15,Afro,2,haircut
5018,1,66592,1000,7/25/2023,12:00,Fade,2,haircut
5018,1,19237,1000,6/11/2023,10:15,Afro,2,haircut
5018,1,45826,1000,6/15/2023,16:00,Fade,2,haircut
5018,1,60480,1000,2/21/2023,18:30,Afro,2,haircut
5018,1,59263,2000,7/4/2023,9:00,Dreadlocks,2,haircut
5018,1,76909,500,3/29/2023,12:00,Afro,2, shave
5018,1,41743,1000,2/24/2023,20:00,Afro,2,haircut
5018,1,74361,1000,10/27/2023,15:45,Fade,2,haircut
5018,1,95274,2000,9/16/2023,17:45,Dreadlocks,2,haircut
5018,1,8970,2000,9/17/2023,8:00,Dreadlocks,2,haircut
5018,1,77911,2000,11/27/2023,18:30,Dreadlocks,2,haircut
5018,1,65825,1000,5/15/2023,20:15,Afro,2,haircut
5018,1,59581,1000,3/15/2023,17:45,Afro,2,haircut
5018,1,36196,1000,5/26/2023,20:45,Mohawk,2,haircut
5018,1,63195,2000,6/18/2023,14:15,Dreadlocks,2,haircut
5018,1,78625,500,9/3/2023,17:15,Low Cut,2, shave
5018,1,87875,2000,1/2/2023,13:45,Dreadlocks,2,haircut
5018,1,72088,500,2/2/2023,18:15,Low Cut,2, shave
5018,1,70391,1000,10/26/2023,16:00,Low Cut,2,haircut
5018,1,78834,1000,9/23/2023,18:00,Fade,2,haircut
5018,1,9632,1000,5/2/2023,14:45,Afro,2,haircut
5018,1,62645,1000,4/24/2023,12:00,Low Cut,2,haircut
5018,1,34944,500,10/24/2023,8:30,Afro,2, shave
5018,1,97283,1000,10/8/2023,21:30,Low Cut,2,haircut
5018,1,29633,1000,9/4/2023,21:30,Fade,2,haircut
5018,1,10049,1000,10/8/2023,18:30,Fade,2,haircut
5018,1,11451,2000,3/28/2023,13:45,Dreadlocks,2,haircut
5018,1,9057,2000,2/9/2023,9:00,Dreadlocks,2,haircut
5018,1,86164,1000,5/20/2023,13:15,Low Cut,2,haircut
5018,1,64818,500,7/29/2023,17:00,Fade,2, shave
5018,1,79831,2000,5/17/2023,12:15,Dreadlocks,2,haircut
5018,1,52900,1000,10/8/2023,17:30,Low Cut,2,haircut
5018,1,15272,1000,1/15/2023,20:30,Low Cut,2,haircut
5018,1,21263,2000,1/16/2023,14:00,Dreadlocks,2,haircut
5018,1,70980,1000,9/27/2023,8:15,Low Cut,2,haircut
5018,1,46802,2000,10/2/2023,16:00,Dreadlocks,2,haircut
5018,1,37002,1000,7/20/2023,9:15,Afro,2,haircut
5018,1,99429,1000,5/2/2023,19:00,Afro,2,haircut
5018,1,26862,1000,4/20/2023,17:00,Low Cut,2,haircut
5018,1,58962,500,5/9/2023,18:30,Low Cut,2, shave
5018,1,47054,1000,10/18/2023,18:15,Low Cut,2,haircut
5018,1,86654,500,5/1/2023,13:15,Low Cut,2, shave
5018,1,54372,1000,10/9/2023,20:45,Crew Cut,2,haircut
5018,1,23476,1000,3/17/2023,13:30,Low Cut,2,haircut
5018,1,92206,1000,1/31/2023,16:15,Low Cut,2,haircut
5018,1,15866,2000,7/5/2023,17:00,Dreadlocks,2,haircut
5018,1,17046,500,5/12/2023,20:30,Fade,2, shave
5018,1,69881,1000,1/14/2023,17:00,Fade,2,haircut
5018,1,12722,1000,5/10/2023,13:30,Afro,2,haircut
5018,1,95155,1000,12/13/2023,20:30,Low Cut,2,haircut
5018,1,50202,1000,4/16/2023,9:30,Box Cut,2,haircut
5018,1,39814,1000,8/21/2023,13:15,Fade,2,haircut
5018,1,3901,1000,6/9/2023,17:15,Low Cut,2,haircut
5018,1,27978,500,5/6/2023,21:45,Twists,2, shave
5018,1,95967,1000,10/12/2023,12:00,Afro,2,haircut
5018,1,86342,1000,5/26/2023,17:15,Fade,2,haircut
5018,1,92439,1000,2/14/2023,17:30,Afro,2,haircut
5018,1,72344,1000,9/6/2023,18:15,Low Cut,2,haircut
5018,1,91691,1000,8/18/2023,17:00,Fade,2,haircut
5018,1,65196,2000,1/24/2023,16:15,Dreadlocks,2,haircut
5018,1,63697,1000,7/28/2023,13:15,Afro,2,haircut
5018,1,48006,2000,2/23/2023,14:15,Dreadlocks,2,haircut
5018,1,80714,1000,12/18/2023,18:30,Crew Cut,2,haircut
5018,1,17254,500,8/22/2023,18:00,Fade,2, shave
5018,1,77308,1000,9/18/2023,17:45,Low Cut,2,haircut
5018,1,12801,500,11/23/2023,18:30,Low Cut,2, shave
5018,1,28178,1000,4/25/2023,11:00,Low Cut,2,haircut
5018,1,74574,1000,7/27/2023,20:15,Cornrows,2,haircut
5018,1,30251,1000,6/14/2023,11:00,Low Cut,2,haircut
5018,1,71837,1000,8/6/2023,14:45,Afro,2,haircut
5018,1,3906,500,2/5/2023,21:45,Low Cut,2, shave
5018,1,44945,1000,5/2/2023,16:30,Low Cut,2,haircut
5018,1,95318,1000,1/12/2023,18:00,Fade,2,haircut
5018,1,1818,1000,3/5/2023,16:30,Low Cut,2,haircut
5018,1,7573,2000,7/12/2023,13:15,Twists,2,haircut
5018,1,11637,2000,3/8/2023,17:45,Dreadlocks,2,haircut
5018,1,82979,1000,9/1/2023,17:00,Low Cut,2,haircut
5018,1,13858,500,4/5/2023,20:45,Fade,2, shave
5018,1,85055,1000,12/4/2023,17:15,Fade,2,haircut
5018,1,4511,1000,10/19/2023,20:00,Low Cut,2,haircut
5018,1,92014,2000,3/21/2023,16:15,Twists,2,haircut
5018,1,87442,2000,12/2/2023,18:00,Dreadlocks,2,haircut
5018,1,21406,1000,5/26/2023,20:30,Low Cut,2,haircut
5018,1,62243,1000,6/26/2023,17:45,Fade,2,haircut
5018,1,88963,1000,12/13/2023,10:45,Low Cut,2,haircut
5018,1,11144,2000,1/23/2023,18:15,Dreadlocks,2,haircut
5018,1,33091,2000,1/18/2023,14:00,Dreadlocks,2,haircut
5018,1,77858,500,8/30/2023,13:30,Dreadlocks,2, shave
5018,1,76894,1000,6/29/2023,20:00,Crew Cut,2,haircut
5018,1,88780,500,1/2/2023,18:00,Low Cut,2, shave
5018,1,18183,1000,4/7/2023,18:15,Crew Cut,2,haircut
5018,1,61301,1000,4/1/2023,18:30,Fade,2,haircut
5018,1,68759,1000,10/20/2023,19:45,Fade,2,haircut
5018,1,81940,1000,8/27/2023,17:45,Afro,2,haircut
5018,1,12798,500,3/11/2023,9:30,Twists,2, shave
5018,1,8094,2000,10/1/2023,13:45,Dreadlocks,2,haircut
5018,1,75718,2000,9/10/2023,19:15,Dreadlocks,2,haircut
5018,1,12307,1000,8/17/2023,16:15,Low Cut,2,haircut
5018,1,85946,2000,7/31/2023,13:30,Twists,2,haircut
5018,1,23162,1000,1/7/2023,18:00,Afro,2,haircut
5018,1,41517,1000,9/18/2023,15:00,Low Cut,2,haircut
5018,1,29278,500,12/15/2023,20:30,Box Cut,2, shave
5018,1,97829,1000,11/5/2023,16:30,Low Cut,2,haircut
5018,1,14700,1000,1/1/2023,20:15,Low Cut,2,haircut
5018,1,92053,1000,3/1/2023,20:15,Low Cut,2,haircut
5018,1,39721,1000,2/15/2023,19:45,Afro,2,haircut
5018,1,5540,2000,5/25/2023,19:00,Dreadlocks,2,haircut
5018,1,61075,1000,10/24/2023,15:45,Box Cut,2,haircut
5018,1,41177,1000,9/23/2023,14:15,Low Cut,2,haircut
5018,1,34741,1000,4/25/2023,15:00,Fade,2,haircut
5018,1,12614,1000,3/15/2023,19:45,Low Cut,2,haircut
5018,1,29359,500,10/5/2023,12:45,Twists,2, shave
5018,1,1206,1000,8/7/2023,19:45,Low Cut,2,haircut
5018,1,43625,1000,5/29/2023,18:45,Low Cut,2,haircut
5018,1,6585,1000,2/15/2023,19:00,Mohawk,2,haircut
5018,1,34164,1000,3/13/2023,17:15,Mohawk,2,haircut
5018,1,19763,1000,7/21/2023,13:15,Low Cut,2,haircut
5018,1,7753,1000,7/4/2023,20:00,Low Cut,2,haircut
5018,1,77803,1000,7/17/2023,17:00,Afro,2,haircut
5018,1,68788,500,6/14/2023,19:30,Low Cut,2, shave
5018,1,25559,1000,3/4/2023,13:00,Cornrows,2,haircut
5018,1,59650,1000,2/3/2023,16:45,Afro,2,haircut
5018,1,58415,2000,9/17/2023,14:00,Dreadlocks,2,haircut
5018,1,64220,1000,9/9/2023,15:45,Low Cut,2,haircut
5018,1,27322,1000,3/16/2023,17:45,Low Cut,2,haircut
5018,1,68368,1000,2/27/2023,15:15,Low Cut,2,haircut
5018,1,36595,1000,9/4/2023,10:45,Afro,2,haircut
5018,1,6255,500,7/23/2023,20:30,Afro,2, shave
5018,1,57339,2000,1/11/2023,12:30,Dreadlocks,2,haircut
5018,1,32215,500,3/29/2023,19:15,Crew Cut,2, shave
5018,1,90793,1000,12/21/2023,13:00,Crew Cut,2,haircut
5018,1,14442,1000,9/10/2023,17:00,Afro,2,haircut
5018,1,82531,1000,3/24/2023,16:45,Low Cut,2,haircut
5018,1,56910,1000,1/1/2023,14:00,Low Cut,2,haircut
5018,1,59977,500,4/20/2023,18:15,Low Cut,2, shave
5018,1,23797,1000,9/28/2023,19:45,Box Cut,2,haircut
5018,1,26848,1000,7/6/2023,15:30,Low Cut,2,haircut
5018,1,70591,2000,10/3/2023,19:15,Twists,2,haircut
5018,1,25628,2000,4/5/2023,20:00,Dreadlocks,2,haircut
5018,1,94140,1000,1/26/2023,20:30,Afro,2,haircut
5018,1,61623,1000,6/4/2023,15:00,Low Cut,2,haircut
5018,1,36022,500,11/15/2023,10:30,Dreadlocks,2, shave
5018,1,62379,2000,2/22/2023,18:15,Dreadlocks,2,haircut
5018,1,37563,1000,9/29/2023,14:30,Low Cut,2,haircut
5018,1,70126,1000,8/17/2023,19:00,Box Cut,2,haircut
5018,1,84217,1000,3/11/2023,13:30,Afro,2,haircut
5018,1,11242,2000,5/25/2023,13:15,Dreadlocks,2,haircut
5018,1,85730,1000,11/2/2023,16:15,Box Cut,2,haircut
5018,1,98028,1000,2/17/2023,18:30,Low Cut,2,haircut
5018,1,42415,1000,8/5/2023,12:45,Fade,2,haircut
5018,1,7261,1000,9/25/2023,18:45,Low Cut,2,haircut
5018,1,86681,500,11/30/2023,14:45,Low Cut,2, shave
5018,1,33184,1000,11/6/2023,19:30,Low Cut,2,haircut
5018,1,4204,500,12/31/2023,17:15,Dreadlocks,2, shave
5018,1,95094,2000,7/19/2023,19:00,Dreadlocks,2,haircut
5018,1,86075,1000,2/7/2023,15:30,Crew Cut,2,haircut
5018,1,18396,1000,4/18/2023,12:15,Mohawk,2,haircut
5018,1,29199,1000,5/31/2023,18:45,Fade,2,haircut
5018,1,3077,500,11/4/2023,18:00,Twists,2, shave
5018,1,74394,1000,3/22/2023,20:15,Low Cut,2,haircut
5018,1,96007,1000,6/1/2023,16:30,Low Cut,2,haircut
5018,1,41626,1000,2/10/2023,19:15,Crew Cut,2,haircut
5018,1,34405,1000,1/11/2023,13:30,Low Cut,2,haircut
5018,1,6529,2000,6/8/2023,19:00,Dreadlocks,2,haircut
5018,1,80121,1000,12/28/2023,21:15,Cornrows,2,haircut
5018,1,11562,500,5/17/2023,14:45,Fade,2, shave
5018,1,97048,2000,8/31/2023,20:15,Twists,2,haircut
5018,1,23194,1000,9/14/2023,20:45,Afro,2,haircut
5018,1,81745,1000,4/24/2023,19:15,Low Cut,2,haircut
5018,1,92215,1000,4/27/2023,19:15,Crew Cut,2,haircut
5018,1,57615,1000,8/7/2023,18:00,Low Cut,2,haircut
5018,1,35423,2000,6/20/2023,12:30,Twists,2,haircut
5018,1,49907,1000,11/5/2023,17:30,Low Cut,2,haircut
5018,1,23134,1000,12/26/2023,10:30,Fade,2,haircut
5018,1,12530,1000,1/17/2023,20:00,Low Cut,2,haircut
5018,1,73695,500,6/1/2023,19:00,Fade,2, shave
5018,1,59582,1000,9/11/2023,19:30,Afro,2,haircut
5018,1,31773,500,9/12/2023,12:00,Fade,2, shave
5018,1,78147,1000,2/28/2023,13:45,Low Cut,2,haircut
5018,1,94810,1000,12/15/2023,21:00,Afro,2,haircut
5018,1,66025,1000,4/28/2023,12:15,Afro,2,haircut
5018,1,18137,1000,7/30/2023,18:30,Afro,2,haircut
5018,1,84938,500,5/25/2023,16:45,Afro,2, shave
5018,1,96492,1000,11/16/2023,14:45,Afro,2,haircut
5018,1,66933,1000,7/11/2023,15:30,Afro,2,haircut
5018,1,7551,1000,12/19/2023,16:15,Afro,2,haircut
5018,1,50473,1000,1/5/2023,20:00,Afro,2,haircut
5018,1,77138,1000,1/7/2023,12:00,Afro,2,haircut
5018,1,98004,1000,5/7/2023,17:30,Afro,2,haircut
5018,1,97241,500,9/3/2023,17:00,Afro,2, shave
5018,1,77723,1000,11/10/2023,19:15,Afro,2,haircut
5018,1,4211,1000,7/5/2023,12:45,Afro,2,haircut
5018,1,62854,1000,1/31/2023,17:30,Afro,2,haircut
5018,1,60257,1000,1/16/2023,19:45,Afro,2,haircut
5018,1,68805,1000,3/30/2023,19:00,Afro,2,haircut
5018,1,57704,1000,10/14/2023,20:30,Afro,2,haircut
5018,1,38633,1000,12/14/2023,13:00,Afro,2,haircut
5018,1,21243,1000,4/8/2023,15:15,Afro,2,haircut
